CPQ ID,Account ID,CreatedDate,Product Group,X36 MRC List,X36 NRR List,X36 NPV List,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status
CPQ-005943,,1/10/2017,Wavelengths - Long Haul,9086.98,2858.2, $-   ,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-005944,Acct-000045,2/22/2017,Ethernet,4486.8,0.01,30420.49,Bldg-518616,Dallas,2200 E Interstate 20 Hwy,Arlington,TX,76018,891.54,Not on Zayo Network
CPQ-005945,Acct-000702,1/9/2017,Ethernet,992.12,922,17538.4,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-005946,Acct-000173,1/10/2017,Ethernet,2154.86,922,15509.28,Bldg-362355,Denver,4 Brocade Pkwy,Broomfield,CO,80021,1392.68,Not on Zayo Network
CPQ-005947,Acct-000053,1/9/2017,Dark Fiber - Metro,3491.35,4610,91220.61,Bldg-038101,Atlanta,1500 Southpoint Dr,Forest Park,GA,30297,178.15,On Zayo Network
CPQ-005947,Acct-000053,1/9/2017,Dark Fiber - Metro,3491.35,4610,91220.61,Bldg-038296,Atlanta,51 Peachtree Center Ave NE,Atlanta,GA,30303,98.62,On Zayo Network
CPQ-005948,Acct-000079,2/22/2017,Ethernet,3616.79,1383,20472.46,Bldg-367630,Dallas,5360 Legacy Dr,Plano,TX,75024,173.72,Not on Zayo Network
CPQ-005949,Acct-000053,1/9/2017,Dark Fiber - Metro,3491.35,4610,91220.61,Bldg-038101,Atlanta,1500 Southpoint Dr,Forest Park,GA,30297,178.15,On Zayo Network
CPQ-005949,Acct-000053,1/9/2017,Dark Fiber - Metro,3491.35,4610,91220.61,Bldg-038296,Atlanta,51 Peachtree Center Ave NE,Atlanta,GA,30303,98.62,On Zayo Network
CPQ-005950,Acct-000161,2/22/2017,Ethernet,992.12,922,14595.79,Bldg-109816,Dallas,1320 Greenway Dr,Irving,TX,75038,556.33,On Zayo Network
CPQ-005951,Acct-000280,1/9/2017,Wavelengths - Metro,1831.51, $-   ,23777.32,Bldg-127121,Denver,5350 S Valentia Way,Greenwood Village,CO,80111,315.52,On Zayo Network
CPQ-005951,Acct-000280,1/9/2017,Wavelengths - Metro,1831.51, $-   ,23777.32,Bldg-139716,Denver,8535 Highfield Pkwy - Bldg 3,Englewood,CO,80112,78.82,On Zayo Network
CPQ-005952,Acct-000280,1/9/2017,Wavelengths - Long Haul,5625.28,2766, $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-005953,Acct-000702,1/9/2017,Ethernet,2105.7,1383,7796.83,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-005954,Acct-000025,2/22/2017,Ethernet,3109.88,0.01,20761.79,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-005954,Acct-000025,2/22/2017,Ethernet,3109.88,0.01,20761.79,Bldg-126861,Dallas,525 S Griffin St,Dallas,TX,75202,88.37,Not on Zayo Network
CPQ-005955,Acct-000702,1/9/2017,Ethernet,1463.51,922,31839.1,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-005956,Acct-000042,1/9/2017,IP Services,620.12,922,11164.77,Bldg-121841,Dallas,122 W John Carpenter Fwy,Irving,TX,75039,548.55,On Zayo Network
CPQ-005957,Acct-000357,1/10/2017,Wavelengths - Long Haul,5581.79,2766, $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-005958,Acct-000050,1/9/2017,IP Services,5759.91,922,54470.77,Bldg-251748,Denver,5107 E 100th Ln,Denver,CO,80229,4086.45,Not on Zayo Network
CPQ-005959,Acct-000357,1/10/2017,Cloud,5946.76,2120.6,118205.99,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-005960,Acct-000702,1/9/2017,Ethernet,3322.72, $-   ,48986.68,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-005961,Acct-000703,1/9/2017,zColo,248.94,276.6,7064.5,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-005962,Acct-000050,1/9/2017,Wavelengths - Long Haul,2957.66,2766,8300.87,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-005963,Acct-000271,2/22/2017,IP Services,1909.07,922,18655.21,Bldg-518623,Denver,1144 15th St,Denver,CO,80202,107.33,Not on Zayo Network
CPQ-005964,Acct-000476,1/10/2017,Cloud,3362.35,3826.3,63821.49,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-005965,Acct-000158,2/22/2017,Ethernet,4269.63,922,29524.25,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-005966,Acct-000074,1/9/2017,Ethernet,2005.51,461,14046.95,Bldg-108759,Denver,6363 S Fiddlers Green Cir,Greenwood Village,CO,80111,934.46,Not on Zayo Network
CPQ-005967,Acct-000704,2/22/2017,IP Services,507.1, $-   ,8949.54,Bldg-038160,Atlanta,2775 Northwoods Pkwy - Bldg Atlanta 1,Norcross,GA,30071,215.14,On Zayo Network
CPQ-005968,Acct-000704,2/22/2017,IP Services,553.2, $-   ,10219.63,Bldg-038160,Atlanta,2775 Northwoods Pkwy - Bldg Atlanta 1,Norcross,GA,30071,215.14,On Zayo Network
CPQ-005969,Acct-000034,1/9/2017,Ethernet,1338.35,461,9523.62,Bldg-132279,Denver,5555 DTC Pkwy,Englewood,CO,80111,52.31,Not on Zayo Network
CPQ-005970,Acct-000019,1/9/2017,Wavelengths - Long Haul,4993.27,2766, $-   ,Bldg-118217,Dallas,1100 Empire Central Pl,Dallas,TX,75247,351.63,On Zayo Network
CPQ-005970,Acct-000019,1/9/2017,Wavelengths - Long Haul,4993.27,2766, $-   ,Bldg-251748,Denver,5107 E 100th Ln,Denver,CO,80229,4086.45,Not on Zayo Network
CPQ-005971,Acct-000013,1/9/2017,Ethernet,2428.04,922,17361.47,Bldg-054718,Atlanta,450 Interstate North Pkwy SE,Atlanta,GA,30339,122.95,On Zayo Network
CPQ-005972,Acct-000705,2/22/2017,IP Services,2386.37,922,31328.81,Bldg-518624,Atlanta,944 Brady Ave NW,Atlanta,GA,30318,233.41,Not on Zayo Network
CPQ-005973,Acct-000362,2/22/2017,Wavelengths - Long Haul,3798.82,2766, $-   ,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-005974,Acct-000008,2/22/2017,Ethernet,922,691.5,13673.5,Bldg-116435,Dallas,2777 N Stemmons Fwy,Dallas,TX,75207,166.92,On Zayo Network
CPQ-005975,Acct-000362,2/22/2017,Wavelengths - Long Haul,3798.82,2766, $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-005976,Acct-000158,2/22/2017,Wavelengths - Long Haul,4186.18,2766, $-   ,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-005977,Acct-000153,1/10/2017,IP Services,520.2,922,9433.95,Bldg-118922,Dallas,4025 Midway Rd,Carrollton,TX,75007,301.43,On Zayo Network
CPQ-005978,Acct-000158,2/22/2017,Ethernet,4220.74,922,28869.41,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-005979,Acct-000074,2/22/2017,Ethernet,1183.7,461,20960.47,Bldg-111944,Dallas,8435 N Stemmons Fwy,Dallas,TX,75247,460.01,On Zayo Network
CPQ-005980,Acct-000618,2/22/2017,Wavelengths - Long Haul,2263.51,2766, $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-005981,Acct-000281,1/9/2017,Ethernet,1056.08,922,24141.04,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-005981,Acct-000281,1/9/2017,Ethernet,1056.08,922,24141.04,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network
CPQ-005982,Acct-000083,1/9/2017,Ethernet,1795.5,1244.7,37045.51,Bldg-136936,Dallas,850 E Collins Blvd,Richardson,TX,75081,191.28,On Zayo Network
CPQ-005983,Acct-000419,2/22/2017,IP Services,2553.41,922,66188.44,Bldg-116571,Dallas,4100 Alpha Rd,Dallas,TX,75244,272.34,On Zayo Network
CPQ-005984,Acct-000144,1/9/2017,Ethernet,8515.31,276.6,47739.09,Bldg-389670,Dallas,2008 Lookout Dr,Garland,TX,75044,2000.44,On Zayo Network
CPQ-005985,Acct-000419,2/22/2017,IP Services,10898.2,4610,297062.65,Bldg-015260,Dallas,13701 Independence Pkwy,Fort Worth,TX,76177,510.93,On Zayo Network
CPQ-005986,Acct-000093,2/22/2017,Ethernet,568.17,461,10267.61,Bldg-115319,Denver,1125 17th St,Denver,CO,80202,107.49,On Zayo Network
CPQ-005987,Acct-000198,2/22/2017,Wavelengths - Long Haul,3182.74,3918.5, $-   ,Bldg-038523,Atlanta,375 Riverside Pkwy,Lithia Springs,GA,30122,274.12,On Zayo Network
CPQ-005988,Acct-000706,2/22/2017,Ethernet,1957.62,1383,36854.77,Bldg-126519,Denver,13249 E Caley Ave,Englewood,CO,80111,3149.84,On Zayo Network
CPQ-005989,Acct-000209,1/9/2017,Ethernet,538.04,461,7260.69,Bldg-038083,Atlanta,1180 W Peachtree St NW,Atlanta,GA,30309,134.51,On Zayo Network
CPQ-005990,Acct-000209,1/9/2017,Ethernet,538.04,461,7260.69,Bldg-110629,Atlanta,999 Peachtree St NE,Atlanta,GA,30309,34.79,On Zayo Network
CPQ-005991,Acct-000648,2/22/2017,IP Services,675,922,14474.61,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-005992,Acct-000419,2/22/2017,IP Services,2290.91,922,58994.58,Bldg-015260,Dallas,13701 Independence Pkwy,Fort Worth,TX,76177,510.93,On Zayo Network
CPQ-005993,Acct-000446,1/10/2017,Ethernet,1038.22,922,17495.06,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-005994,Acct-000707,2/22/2017,Ethernet,4985.12, $-   ,78771.97,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-005995,Acct-000271,2/22/2017,IP Services,1699.97,922,16710.3,Bldg-518623,Denver,1144 15th St,Denver,CO,80202,107.33,Not on Zayo Network
CPQ-005996,Acct-000476,1/9/2017,zColo,248.94,276.6,6774.07,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network
CPQ-005997,Acct-000708,1/10/2017,Ethernet,696.2,922,10065.82,Bldg-038068,Atlanta,1055 Spring St NW,Atlanta,GA,30309,185.76,On Zayo Network
CPQ-005997,Acct-000708,1/10/2017,Ethernet,696.2,922,10065.82,Bldg-087606,Atlanta,3333 Piedmont Rd NE,Atlanta,GA,30305,68.44,On Zayo Network
CPQ-005998,Acct-000708,1/10/2017,Ethernet,737.85,922,11213.23,Bldg-038068,Atlanta,1055 Spring St NW,Atlanta,GA,30309,185.76,On Zayo Network
CPQ-005998,Acct-000708,1/10/2017,Ethernet,737.85,922,11213.23,Bldg-087606,Atlanta,3333 Piedmont Rd NE,Atlanta,GA,30305,68.44,On Zayo Network
CPQ-005999,Acct-000034,2/22/2017,Ethernet,2713.81,854.49,62131.29,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-005999,Acct-000034,2/22/2017,Ethernet,2713.81,854.49,62131.29,Bldg-117716,Dallas,6653 Pinecrest Dr,Plano,TX,75024,535.09,On Zayo Network
CPQ-006000,Acct-000034,2/22/2017,Ethernet,2713.81,854.49,62131.29,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-006000,Acct-000034,2/22/2017,Ethernet,2713.81,854.49,62131.29,Bldg-117716,Dallas,6653 Pinecrest Dr,Plano,TX,75024,535.09,On Zayo Network
CPQ-006001,Acct-000321,1/9/2017,IP Services,556.36,922,9408.23,Bldg-126879,Dallas,904 Quality Way,Richardson,TX,75081,146.28,On Zayo Network
CPQ-006002,Acct-000034,2/22/2017,Ethernet,591.85,461,10919.93,Bldg-439844,Dallas,2300 W Plano Pkwy - Bldg K,Plano,TX,75075,651.11,On Zayo Network
CPQ-006003,Acct-000362,2/22/2017,Wavelengths - Long Haul,1079.43,3227, $-   ,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
CPQ-006004,Acct-000321,1/10/2017,IP Services,556.36,922,9400.16,Bldg-126879,Dallas,904 Quality Way,Richardson,TX,75081,146.28,On Zayo Network
CPQ-006005,Acct-000019,1/10/2017,Ethernet,865.33,922,13068.58,Bldg-115562,Atlanta,1355 Terrell Mill Rd SE,Marietta,GA,30067,363.15,On Zayo Network
CPQ-006005,Acct-000019,1/10/2017,Ethernet,865.33,922,13068.58,Bldg-115581,Atlanta,2150 Boggs Rd,Duluth,GA,30096,949.66,On Zayo Network
CPQ-006006,Acct-000362,2/22/2017,Wavelengths - Long Haul,1223.96,2766, $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-006007,Acct-000019,2/22/2017,Wavelengths - Long Haul,1509.78,2766, $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-006008,Acct-000034,1/10/2017,Ethernet,744.04,922,15544.01,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-006008,Acct-000034,1/10/2017,Ethernet,744.04,922,15544.01,Bldg-033953,Atlanta,11650 Great Oaks Way,Alpharetta,GA,30022,2137.78,On Zayo Network
CPQ-006009,Acct-000709,1/10/2017,Wavelengths - Metro,4257.94, $-   ,8334.47,Bldg-109473,Denver,1701 Bryant St,Denver,CO,80204,766.93,On Zayo Network
CPQ-006009,Acct-000709,1/10/2017,Wavelengths - Metro,4257.94, $-   ,8334.47,Bldg-141099,Denver,13655 E Broncos Pkwy,Englewood,CO,80112,310.44,Build in Progress
CPQ-006010,Acct-000678,1/10/2017,zColo,82.98,92.2,2354.83,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-006011,Acct-000072,2/22/2017,Ethernet,1581.47,922,32562.69,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-006011,Acct-000072,2/22/2017,Ethernet,1581.47,922,32562.69,Bldg-109394,Denver,82 Airport Blvd,Aurora,CO,80011,22.05,On Zayo Network
CPQ-006012,Acct-000072,2/22/2017,Ethernet,2128.91,922,47645.1,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-006012,Acct-000072,2/22/2017,Ethernet,2128.91,922,47645.1,Bldg-109394,Denver,82 Airport Blvd,Aurora,CO,80011,22.05,On Zayo Network
CPQ-006013,Acct-000072,2/22/2017,Ethernet,2722.56,922,64000.91,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-006013,Acct-000072,2/22/2017,Ethernet,2722.56,922,64000.91,Bldg-109394,Denver,82 Airport Blvd,Aurora,CO,80011,22.05,On Zayo Network
CPQ-006014,Acct-000678,1/10/2017,zColo,82.98,92.2,2354.83,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-006015,Acct-000072,2/22/2017,Ethernet,1581.47,922,31543.22,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-006015,Acct-000072,2/22/2017,Ethernet,1581.47,922,31543.22,Bldg-133955,Denver,500 Eldorado Blvd,Broomfield,CO,80021,658.47,On Zayo Network
CPQ-006016,Acct-000699,1/10/2017,Ethernet,1121.71,922,7387.82,Bldg-070695,Denver,900 S Broadway,Denver,CO,80209,1521.8,On Zayo Network
CPQ-006016,Acct-000699,1/10/2017,Ethernet,1121.71,922,7387.82,Bldg-109244,Denver,1801 California St,Denver,CO,80202,207.17,On Zayo Network
CPQ-006017,Acct-000055,1/10/2017,IP Services,2955.47,922,28387.43,Bldg-109771,Atlanta,4385 River Green Pkwy,Duluth,GA,30096,1303.05,Not on Zayo Network
CPQ-006018,Acct-000072,2/22/2017,Ethernet,2722.56,922,62981.44,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-006018,Acct-000072,2/22/2017,Ethernet,2722.56,922,62981.44,Bldg-133955,Denver,500 Eldorado Blvd,Broomfield,CO,80021,658.47,On Zayo Network
CPQ-006019,Acct-000072,2/22/2017,Ethernet,1419.01,461,30151.28,Bldg-133955,Denver,500 Eldorado Blvd,Broomfield,CO,80021,658.47,On Zayo Network
CPQ-006020,Acct-000710,1/10/2017,IP Services,2863.64,922,73959.51,Bldg-384201,Denver,138 S Main St,Byers,CO,80103,27713.71,On Zayo Network
CPQ-006021,Acct-000038,1/10/2017,IP Services,1895.06,922,39558.53,Bldg-078151,Denver,639 E 18th Ave,Denver,CO,80203,80.1,On Zayo Network
CPQ-006022,Acct-000278,1/10/2017,Wavelengths - Long Haul,3068.77,2766,55020.52,Bldg-070381,Atlanta,950 E Paces Ferry Rd NE,Atlanta,GA,30326,105.37,On Zayo Network
CPQ-006023,Acct-000034,1/10/2017,Wavelengths - Long Haul,3254.71,2766, $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-006023,Acct-000034,1/10/2017,Wavelengths - Long Haul,3254.71,2766, $-   ,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network
CPQ-006024,Acct-000034,1/10/2017,Wavelengths - Long Haul,12841.76,2766, $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-006024,Acct-000034,1/10/2017,Wavelengths - Long Haul,12841.76,2766, $-   ,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network
CPQ-006025,Acct-000034,1/10/2017,IP Services,3068.19,4610,78303.13,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network
CPQ-006026,Acct-000034,1/10/2017,IP Services,5078.32,4610,133684.2,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network
CPQ-006027,Acct-000034,1/10/2017,IP Services,9616.05,4610,258702.94,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network
CPQ-006028,Acct-000019,1/10/2017,Ethernet,1402.59,1383,23815.24,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-006029,Acct-000053,1/10/2017,Ethernet,538.59,461,14331.28,Bldg-038242,Atlanta,5600 United Dr SE,Smyrna,GA,30082,426.83,On Zayo Network
CPQ-006030,Acct-000711,2/23/2017,IP Services,1789.78,922,50028.35,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-006031,Acct-000013,1/10/2017,Dark Fiber - Metro,2021.37,4610,50967.33,Bldg-115684,Atlanta,8215 Roswell Rd,Atlanta,GA,30350,485.69,Not on Zayo Network
CPQ-006031,Acct-000013,1/10/2017,Dark Fiber - Metro,2021.37,4610,50967.33,Bldg-038124,Atlanta,2 Concourse Pkwy,Atlanta,GA,30328,397.07,On Zayo Network
CPQ-006032,Acct-000616,1/10/2017,Ethernet,853.82,922,15624.45,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-006033,Acct-000510,2/23/2017,Dark Fiber - Metro,4161.18,4610,92313.1,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network
CPQ-006033,Acct-000510,2/23/2017,Dark Fiber - Metro,4161.18,4610,92313.1,Bldg-518716,Atlanta,3078 Greendale Dr NW,Atlanta,GA,30327,1622.17,Not on Zayo Network
CPQ-006034,Acct-000087,1/10/2017,IP Services,1226.05,922,28760.9,Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247,On Zayo Network
CPQ-006035,Acct-000087,1/10/2017,IP Services,1705.55,922,40031.74,Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247,On Zayo Network
CPQ-006036,Acct-000517,2/23/2017,IP Services,2553.41,922,66188.44,Bldg-470711,Dallas,14250 Chaparral Ln,Roanoke,TX,76262,1544.18,On Zayo Network
CPQ-006037,Acct-000178,2/23/2017,Wavelengths - Metro,949.77,1475.2,17475.07,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-006037,Acct-000178,2/23/2017,Wavelengths - Metro,949.77,1475.2,17475.07,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-006038,Acct-000034,2/23/2017,Ethernet,755.56,461,15468.62,Bldg-059751,Denver,12500 E Arapahoe Rd,Englewood,CO,80112,306.61,On Zayo Network
CPQ-006039,Acct-000712,1/10/2017,Dark Fiber - Metro,1557.4,4610,27984.29,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-006039,Acct-000712,1/10/2017,Dark Fiber - Metro,1557.4,4610,27984.29,Bldg-147140,Dallas,1701 N Market St,Dallas,TX,75202,609.61,On Zayo Network
CPQ-006040,Acct-000712,1/10/2017,Dark Fiber - Metro,1140.59,4610,23873.21,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-006040,Acct-000712,1/10/2017,Dark Fiber - Metro,1140.59,4610,23873.21,Bldg-147140,Dallas,1701 N Market St,Dallas,TX,75202,609.61,On Zayo Network
CPQ-006041,Acct-000476,2/23/2017,Ethernet,3230.52, $-   ,44232.87,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-006042,Acct-000519,1/11/2017,Wavelengths - Long Haul,7983.78,2766, $-   ,Bldg-231754,Atlanta,400 Veterans Pkwy,Fayetteville,GA,30214,39064.18,Not on Zayo Network
CPQ-006043,Acct-000013,2/23/2017,Wavelengths - Metro,3709.99, $-   ,7261.87,Bldg-118397,Dallas,1300 W Mockingbird Ln,Dallas,TX,75247,51,On Zayo Network
CPQ-006043,Acct-000013,2/23/2017,Wavelengths - Metro,3709.99, $-   ,7261.87,Bldg-457388,Dallas,8909 Forum Way,Fort Worth,TX,76140,,Build in Progress
CPQ-006044,Acct-000713,1/11/2017,IP Services,905.37,922,20007.3,Bldg-122064,Dallas,800 Klein Rd,Plano,TX,75074,273.18,On Zayo Network
CPQ-006045,Acct-000713,1/11/2017,IP Services,1835.54,922,45634.31,Bldg-122064,Dallas,800 Klein Rd,Plano,TX,75074,273.18,On Zayo Network
CPQ-006046,Acct-000476,2/23/2017,Wavelengths - Long Haul,2194.36,2858.2, $-   ,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-006047,Acct-000713,1/11/2017,IP Services,2553.41,922,65412.52,Bldg-122064,Dallas,800 Klein Rd,Plano,TX,75074,273.18,On Zayo Network
CPQ-006048,Acct-000476,2/23/2017,Wavelengths - Long Haul,2194.36,2858.2, $-   ,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-006049,Acct-000043,1/11/2017,zColo,876.67,1152.5,16872.9,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-006050,Acct-000346,1/11/2017,Wavelengths - Metro,1351.66, $-   ,27384.15,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-006050,Acct-000346,1/11/2017,Wavelengths - Metro,1351.66, $-   ,27384.15,Bldg-115207,Dallas,1001 E Campbell Rd,Richardson,TX,75081,300.96,On Zayo Network
CPQ-006051,Acct-000095,1/11/2017,IP Services,1002.27,1844,53346.23,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
CPQ-006051,Acct-000095,1/11/2017,IP Services,1002.27,1844,53346.23,Bldg-109004,Atlanta,245 Peachtree Center Ave NE,Atlanta,GA,30303,682.15,On Zayo Network
CPQ-006052,Acct-000346,1/11/2017,Wavelengths - Metro,1087.51, $-   ,22032.46,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-006052,Acct-000346,1/11/2017,Wavelengths - Metro,1087.51, $-   ,22032.46,Bldg-115207,Dallas,1001 E Campbell Rd,Richardson,TX,75081,300.96,On Zayo Network
CPQ-006053,Acct-000054,1/11/2017,IP Services,1286.6,922,30184.09,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-006054,Acct-000034,2/23/2017,Ethernet,3915.6,922,27447.02,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-006054,Acct-000034,2/23/2017,Ethernet,3915.6,922,27447.02,Bldg-224314,Denver,17199 Highway 74,Morrison,CO,80465,22269.1,Not on Zayo Network
CPQ-006055,Acct-000144,2/23/2017,Ethernet,7499.43,922,44278.87,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network
CPQ-006055,Acct-000144,2/23/2017,Ethernet,7499.43,922,44278.87,Bldg-389670,Dallas,2008 Lookout Dr,Garland,TX,75044,2000.44,On Zayo Network
CPQ-006056,Acct-000714,2/23/2017,IP Services,612.01,922,10263.13,Bldg-118824,Dallas,801 Industrial Blvd,Grapevine,TX,76051,193.13,On Zayo Network
CPQ-006057,Acct-000034,2/23/2017,Ethernet,3915.6,922,27447.02,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-006057,Acct-000034,2/23/2017,Ethernet,3915.6,922,27447.02,Bldg-224314,Denver,17199 Highway 74,Morrison,CO,80465,22269.1,Not on Zayo Network
CPQ-006058,Acct-000014,1/11/2017,Wavelengths - Long Haul,4509.31,2766,93863.8,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-006059,Acct-000714,2/23/2017,IP Services,556.36,922,8955.24,Bldg-118824,Dallas,801 Industrial Blvd,Grapevine,TX,76051,193.13,On Zayo Network
CPQ-006060,Acct-000144,2/23/2017,Wavelengths - Metro,6651.71, $-   ,11108.08,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network
CPQ-006060,Acct-000144,2/23/2017,Wavelengths - Metro,6651.71, $-   ,11108.08,Bldg-389670,Dallas,2008 Lookout Dr,Garland,TX,75044,2000.44,On Zayo Network
CPQ-006061,Acct-000264,2/23/2017,Ethernet,1856.12,1383,31469.96,Bldg-133709,Denver,8636 S Peoria St,Englewood,CO,80112,89.57,On Zayo Network
CPQ-006062,Acct-000019,2/23/2017,Ethernet,5737.66, $-   ,131413.26,Bldg-126519,Denver,13249 E Caley Ave,Englewood,CO,80111,3149.84,On Zayo Network
